Cst_Cnt,Btl_Cnt,Sta_ID,Depth_ID,Depthm,T_degC,Salnty,O2ml_L,STheta,O2Sat,Oxy_µmol/Kg,BtlNum,RecInd,T_prec,T_qual,S_prec,S_qual,P_qual,O_qual,SThtaq,O2Satq,ChlorA,Chlqua,Phaeop,Phaqua,PO4uM,PO4q,SiO3uM,SiO3qu,NO2uM,NO2q,NO3uM,NO3q,NH3uM,NH3q,C14As1,C14A1p,C14A1q,C14As2,C14A2p,C14A2q,DarkAs,DarkAp,DarkAq,MeanAs,MeanAp,MeanAq,IncTim,LightP,R_Depth,R_TEMP,R_POTEMP,R_SALINITY,R_SIGMA,R_SVA,R_DYNHT,R_O2,R_O2Sat,R_SIO3,R_PO4,R_NO3,R_NO2,R_NH4,R_CHLA,R_PHAEO,R_PRES,R_SAMP,DIC1,DIC2,TA1,TA2,pH2,pH1,DIC Quality Comment
872,26872,092.0 039.0,19-4911CR-HY-323-1418-09200390-0400A-7,400,6.78,34.257,0.62,26.869,9.1,26.96469,,7.0,2.0,,3.0,,9.0,,,,,9.0,,9.0,2.69,,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,,400.0,6.78,6.74,34.257,26.86,123.6,0.75,0.62,9.1,,2.69,,,,,,403.0,,,,,,,,
829,25553,026.0 102.0,19-4911BD-HY-329-2012-02601020-0100A-7,100,9.33,32.83,,25.369,,,,7.0,2.0,,3.0,,9.0,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,,100.0,9.33,9.32,32.83,25.36,261.6,0.33,,,,,,,,,,101.0,,,,,,,,
685,20982,081.0 117.0,19-4909HO-HY-260-0148-08101170-0534A-3,534,5.18,34.17,0.84,27.002,11.8,36.52807,,3.0,2.0,,2.0,,9.0,,,,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,,534.0,5.18,5.14,34.17,27.0,111.1,1.05,0.84,11.8,,,,,,,,538.0,,,,,,,,
371,11197,030.0 074.0,19-4907BD-HY-189-0530-03000740-0199A-3,199,7.94,33.95,,26.461,,,,3.0,2.0,,2.0,,9.0,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,,199.0,7.94,7.92,33.95,26.46,159.5,0.49,,,,,,,,,,200.0,,,,,,,,
750,23063,102.0 094.0,19-4910CR-HY-285-1136-10200940-0250A-7,250,7.78,34.135,2.8,26.631,41.9,121.8042,,7.0,2.0,,3.0,,9.0,,,,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,,250.0,7.78,7.76,34.135,26.63,144.3,0.63,2.8,41.9,,,,,,,,251.0,,,,,,,,
397,11976,092.0 068.0,19-4907CR-HY-183-0242-09200680-1600A-7,1600,2.74,34.565,1.28,27.571,17.0,55.631,,7.0,2.0,,3.0,,9.0,,,,,9.0,,9.0,3.13,,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,,1600.0,2.74,2.63,34.565,27.57,61.3,1.81,1.28,17.0,,3.13,,,,,,1616.0,,,,,,,,
554,16838,056.7 136.0,19-4908HO-HY-225-0806-05671360-0856A-3,856,3.91,34.38,0.32,27.309,4.4,13.9113,,3.0,2.0,,2.0,,9.0,,,,,9.0,,9.0,3.06,,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,,856.0,3.91,3.85,34.38,27.3,83.5,1.34,0.32,4.4,,3.06,,,,,,863.0,,,,,,,,
270,8178,092.0 108.0,19-4905NS-HY-132-1736-09201080-0500A-7,500,5.51,34.206,0.57,26.991,8.1,24.78717,,7.0,2.0,,3.0,,9.0,,,,,9.0,,9.0,3.03,,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,,500.0,5.51,5.47,34.206,26.99,112.1,0.94,0.57,8.1,,3.03,,,,,,503.0,,,,,,,,
776,23901,061.0 087.0,19-4910HO-HY-282-2342-06100870-0200A-7,200,7.98,33.812,3.15,26.347,47.3,137.0677,,7.0,2.0,,3.0,,9.0,,,,,9.0,,9.0,2.07,,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,,200.0,7.98,7.96,33.812,26.34,170.3,0.56,3.15,47.3,,2.07,,,,,,201.0,,,,,,,,
934,28842,070.0 105.0,19-5001HO-HY-007-0600-07001050-0500A-7,500,5.4,34.199,0.61,26.999,8.6,26.52641,,7.0,2.0,,3.0,,9.0,,,,,9.0,,9.0,2.66,,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,,500.0,5.4,5.36,34.199,26.99,111.3,0.83,0.61,8.6,,2.66,,,,,,504.0,,,,,,,,
282,8506,082.0 087.0,19-4906CR-HY-149-1400-08200870-0125A-7,125,9.78,33.532,4.12,25.845,64.3,179.3635,,7.0,2.0,,3.0,,9.0,,,,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,,125.0,9.78,9.77,33.532,25.84,217.0,0.35,4.12,64.3,,,,,,,,126.0,,,,,,,,
701,21507,028.0 092.0,19-4910BD-HY-282-2242-02800920-0900A-7,900,3.8,,,,,,,7.0,3.0,,,9.0,9.0,9.0,9.0,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,,900.0,3.8,,,,,,,,,,,,,,,909.0,,,,,,,,
505,15276,123.3 073.0,19-4908CR-HY-218-0936-12330730-0049A-3,49,16.18,33.57,5.9,24.609,105.3,257.1654,,3.0,2.0,,2.0,,9.0,,,,,9.0,,9.0,0.36,,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,,49.0,16.18,16.17,33.57,24.6,333.5,0.19,5.9,105.3,,0.36,,,,,,49.0,,,,,,,,
311,9377,053.3 066.0,19-4906CR-HY-160-0000-05330660-0273A-3,273,6.94,34.04,1.58,26.674,23.2,68.72951,,3.0,2.0,,2.0,,9.0,,,,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,,273.0,6.94,6.91,34.04,26.67,140.0,0.58,1.58,23.2,,,,,,,,275.0,,,,,,,,
156,4733,102.0 094.0,19-4904NS-HY-099-2206-10200940-0300A-7,300,8.2,34.098,2.0,26.54,30.2,87.01073,,7.0,2.0,,3.0,,9.0,,,,,9.0,,9.0,2.26,,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,,300.0,8.2,8.17,34.098,26.54,154.0,0.73,2.0,30.2,,2.26,,,,,,302.0,,,,,,,,
1079,33296,061.0 055.0,19-5003BD-HY-067-0248-06100550-0490A-3,490,5.63,34.25,,27.011,,,,3.0,2.0,,2.0,,9.0,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,,490.0,5.63,5.59,34.25,27.01,110.2,0.73,,,,,,,,,,494.0,,,,,,,,
812,25023,016.0 096.0,19-4911BD-HY-321-2336-01600960-0300A-7,300,5.92,33.873,3.44,26.675,49.2,149.6388,,7.0,2.0,,3.0,,9.0,,,,,9.0,,9.0,2.26,,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,,300.0,5.92,5.89,33.873,26.67,139.6,0.71,3.44,49.2,,2.26,,,,,,302.0,,,,,,,,
702,21512,029.0 083.0,19-4910BD-HY-283-0706-02900830-0010A-7,10,16.78,32.47,5.28,23.626,94.7,230.3623,,7.0,2.0,,3.0,,9.0,,,,,9.0,,9.0,0.45,,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,,10.0,16.78,16.78,32.47,23.62,426.1,0.04,5.28,94.7,,0.45,,,,,,10.0,,,,,,,,
132,4026,123.3 073.0,19-4904NS-HY-092-2112-12330730-0200A-7,200,10.14,,1.63,,,,,7.0,2.0,,,9.0,9.0,,9.0,9.0,,9.0,,9.0,2.27,,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,,200.0,10.14,,,,,,1.63,,,2.27,,,,,,201.0,,,,,,,,
437,13186,054.0 056.0,19-4907HO-HY-184-0230-05400560-0264A-3,264,7.4,34.04,,26.611,,,,3.0,2.0,,2.0,,9.0,9.0,,9.0,,9.0,,9.0,2.18,,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,,264.0,7.4,7.37,34.04,26.61,146.2,0.47,,,,2.18,,,,,,266.0,,,,,,,,
283,8545,081.0 097.0,19-4906CR-HY-149-2030-08100970-1000A-7,1000,3.79,34.456,0.54,27.382,7.4,23.47365,,7.0,2.0,,3.0,,9.0,,,,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,,1000.0,3.79,3.72,34.456,27.38,77.7,1.46,0.54,7.4,,,,,,,,1008.0,,,,,,,,
568,17237,069.0 135.0,19-4908HO-HY-231-0036-06901350-0022A-3,22,18.25,33.24,5.52,23.865,102.3,240.7771,,3.0,2.0,,2.0,,9.0,,,,,9.0,,9.0,0.5,,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,,22.0,18.25,18.25,33.24,23.86,403.7,0.09,5.52,102.3,,0.5,,,,,,22.0,,,,,,,,
986,30468,070.0 110.0,19-5002CR-HY-034-2212-07001100-0583A-3,583,5.18,34.23,0.45,27.05,6.3,19.56769,,3.0,2.0,,2.0,,9.0,,,,,9.0,,9.0,3.12,,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,,583.0,5.18,5.13,34.23,27.05,107.2,1.03,0.45,6.3,,3.12,,,,,,587.0,,,,,,,,
619,18828,113.3 137.0,19-4909CR-HY-251-0354-11331370-0970A-3,970,4.21,34.54,0.53,27.406,7.3,23.03841,,3.0,2.0,,2.0,,9.0,,,,,9.0,,9.0,3.64,,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,,970.0,4.21,4.13,34.54,27.4,76.2,1.45,0.53,7.3,,3.64,,,,,,977.0,,,,,,,,
997,30803,090.0 030.0,19-5002CR-HY-038-2112-09000300-0302A-3,302,7.82,34.25,1.28,26.716,19.2,55.67732,,3.0,2.0,,2.0,,9.0,,,,,9.0,,9.0,2.61,,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,,302.0,7.82,7.79,34.25,26.71,137.2,0.57,1.28,19.2,,2.61,,,,,,304.0,,,,,,,,
1057,32601,100.0 090.0,19-5002HO-HY-042-1506-10000900-0030A-7,30,14.63,33.514,5.62,24.906,97.2,244.89,,7.0,3.0,,3.0,,9.0,,,,,9.0,,9.0,0.5,,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,,30.0,14.63,14.63,33.514,24.9,304.6,0.09,5.62,97.2,,0.5,,,,,,30.0,,,,,,,,
835,25744,124.0 093.0,19-4911CR-HY-313-2000-12400930-0615A-3,615,5.96,34.49,0.25,27.162,3.6,10.86976,,3.0,2.0,,2.0,,9.0,,,,,9.0,,9.0,3.14,,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,,615.0,5.96,5.91,34.49,27.16,98.2,1.11,0.25,3.6,,3.14,,,,,,619.0,,,,,,,,
229,6921,025.0 111.0,19-4905HO-HY-130-0300-02501110-0250A-7,250,7.03,33.828,3.96,26.495,58.1,172.2888,,7.0,2.0,,3.0,,9.0,,,,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,,250.0,7.03,7.01,33.828,26.49,156.7,0.58,3.96,58.1,,,,,,,,252.0,,,,,,,,
921,28360,072.0 060.0,19-5001CR-HY-007-2000-07200600-0008A-3,8,11.88,33.31,5.76,25.3,93.9,250.894,,3.0,2.0,,2.0,,9.0,,,,,9.0,,9.0,0.78,,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,,8.0,11.88,11.88,33.31,25.3,266.4,0.02,5.76,93.9,,0.78,,,,,,8.0,,,,,,,,
370,11173,029.0 083.0,19-4907BD-HY-188-2248-02900830-0250A-7,250,6.15,33.89,2.74,26.66,39.4,119.1908,,7.0,2.0,,3.0,,9.0,,,,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,,250.0,6.15,6.13,33.89,26.66,140.6,0.61,2.74,39.4,,,,,,,,252.0,,,,,,,,
771,23725,046.7 133.0,19-4910HO-HY-280-1706-04671330-0015A-3,15,18.01,32.74,5.9,23.541,108.5,257.4337,,3.0,2.0,,2.0,,9.0,,,,,9.0,,9.0,0.52,,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,,15.0,18.01,18.01,32.74,23.54,434.3,0.06,5.9,108.5,,0.52,,,,,,15.0,,,,,,,,
302,9093,056.7 146.0,19-4906CR-HY-157-0506-05671460-0125A-7,125,11.85,33.31,4.03,25.308,65.7,175.5373,,7.0,2.0,,3.0,,9.0,,,,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,,125.0,11.85,11.83,33.31,25.3,268.5,0.39,4.03,65.7,,,,,,,,126.0,,,,,,,,
1066,32888,070.0 090.0,19-5003BD-HY-062-2030-07000900-0218A-3,218,8.17,33.87,2.63,26.365,39.6,114.4386,,3.0,2.0,,2.0,,9.0,,,,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,,218.0,8.17,8.15,33.87,26.36,169.1,0.59,2.63,39.6,,,,,,,,219.0,,,,,,,,
66,2034,124.0 083.0,19-4903NS-HY-071-0512-12400830-1000A-7,1000,3.7,34.491,,27.419,,,,7.0,2.0,,3.0,,9.0,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,,1000.0,3.7,3.63,34.491,27.41,74.0,1.45,,,,,,,,,,1008.0,,,,,,,,
10,294,059.0 117.0,19-4903CR-HY-063-2354-05901170-0150A-7,150,9.49,33.284,,25.699,,,,7.0,2.0,,3.0,,9.0,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,,150.0,9.49,9.47,33.284,25.69,231.3,0.42,,,,,,,,,,151.0,,,,,,,,
1063,32798,070.0 060.0,19-5003BD-HY-062-0006-07000600-0400A-7,400,6.42,34.227,0.65,26.893,9.4,28.26877,,7.0,2.0,,3.0,,9.0,,,,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,,400.0,6.42,6.38,34.227,26.89,121.0,0.66,0.65,9.4,,,,,,,,403.0,,,,,,,,
164,4965,092.0 108.0,19-4904NS-HY-102-0718-09201080-0096A-3,96,11.1,33.35,4.87,25.475,78.1,212.0912,,3.0,2.0,,2.0,,9.0,,,,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,,96.0,11.1,11.09,33.35,25.47,251.8,0.27,4.87,78.1,,,,,,,,96.0,,,,,,,,
33,1000,092.0 088.0,19-4903NS-HY-061-0906-09200880-0552A-3,552,5.6,34.16,,26.944,,,,3.0,2.0,,2.0,,9.0,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,,552.0,5.6,5.55,34.16,26.94,117.3,0.98,,,,,,,,,,556.0,,,,,,,,
960,29636,080.0 120.0,19-5002BD-HY-043-1024-08001200-0072A-3,72,14.34,33.26,6.31,24.775,108.3,274.9917,,3.0,2.0,,2.0,,9.0,8.0,,8.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,,72.0,14.34,14.33,33.26,24.77,318.3,0.22,6.31,,,,,,,,,72.0,,,,,,,,
7,195,056.7 146.0,19-4903CR-HY-063-0506-05671460-0100A-7,100,12.52,33.283,,25.16,,,,7.0,2.0,,3.0,,9.0,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,,,9.0,,,100.0,12.52,12.51,33.283,25.16,282.1,0.29,,,,,,,,,,100.0,,,,,,,,
